date,RefSt,Sensor_O3,Temp,RelHum,Sensor_NO2,Sensor_NO,Sensor_SO2
2017-08-28T15:00,112.0,3424077,38.07,25.7,5.0,1.0,3.0
2017-08-28T16:00,87.0,3157777,35.8,27.0,8.0,1.0,3.0
2017-08-28T17:00,94.0,2772773,31.4,29.0,8.0,1.0,4.0
2017-08-28T18:00,79.0,2437577,29.33,30.07,10.0,1.0,3.0
2017-08-28T19:00,70.0,2095547,26.2,31.8,14.0,1.0,4.0
2017-08-28T20:00,69.0,1783577,25.2,32.0,14.0,1.0,4.0
2017-08-28T21:00,60.0,1470900,26.0,32.0,16.0,1.0,5.0
2017-08-28T22:00,52.0,802530,25.13,32.0,14.0,1.0,5.0
2017-08-28T23:00,46.0,615690,25.0,32.0,15.0,1.0,3.0
2017-08-29T00:00,43.0,668220,24.23,32.77,12.0,1.0,3.0
2017-08-29T02:00,21.0,433853,22.0,38.33,13.0,1.0,3.0
2017-08-29T03:00,23.0,335173,21.9,34.0,12.0,1.0,3.0
2017-08-29T04:00,15.0,321447,21.0,42.4,15.0,1.0,3.0
2017-08-29T05:00,9.0,298077,20.5,44.03,17.0,1.0,3.0
2017-08-29T06:00,9.0,325450,20.8,34.67,21.0,1.0,2.0
2017-08-29T07:00,26.0,302523,27.07,31.17,27.0,4.0,2.0
2017-08-29T08:00,49.0,452493,25.77,31.93,28.0,11.0,3.0
2017-08-29T09:00,74.0,1314307,33.43,28.1,20.0,6.0,4.0
2017-08-29T10:00,85.0,2240800,31.7,28.93,15.0,3.0,4.0
2017-08-29T11:00,86.0,2767647,34.97,27.27,11.0,2.0,4.0
2017-08-29T12:00,89.0,3081637,34.57,27.43,5.0,1.0,3.0
2017-08-29T13:00,88.0,3366020,34.03,27.73,6.0,1.0,2.0
2017-08-29T14:00,93.0,3351193,32.07,28.63,6.0,1.0,2.0
2017-08-29T15:00,97.0,3589353,31.73,29.0,7.0,1.0,2.0
2017-08-29T16:00,85.0,3611527,30.0,30.0,6.0,1.0,3.0
2017-08-29T17:00,86.0,3445757,29.17,30.23,8.0,1.0,4.0
2017-08-29T18:00,82.0,3470717,26.93,31.07,10.0,1.0,3.0
2017-08-29T19:00,61.0,3263573,24.37,32.63,10.0,1.0,3.0
2017-08-29T21:00,46.0,1096397,24.0,33.0,23.0,1.0,4.0
2017-08-29T22:00,42.0,878000,22.5,33.5,16.0,1.0,3.0
2017-08-29T23:00,40.0,764780,21.73,34.0,14.0,1.0,2.0
2017-08-30T00:00,41.0,547720,20.63,34.37,13.0,1.0,2.0
2017-08-30T02:00,23.0,453897,19.03,35.0,13.0,1.0,2.0
2017-08-30T03:00,37.0,444887,19.0,35.0,14.0,1.0,1.0
2017-08-30T04:00,59.0,1076460,20.07,34.93,13.0,1.0,2.0
2017-08-30T05:00,34.0,1254387,19.67,35.0,10.0,1.0,2.0
2017-08-30T06:00,54.0,1767823,20.0,35.0,10.0,1.0,1.0
2017-08-30T07:00,50.0,1517240,21.1,34.03,15.0,1.0,1.0
2017-08-30T08:00,59.0,1244717,23.93,32.97,13.0,1.0,1.0
2017-08-30T09:00,61.0,1840367,24.03,32.83,13.0,2.0,1.0
2017-08-30T10:00,78.0,1295377,27.87,30.7,9.0,1.0,1.0
2017-08-30T11:00,94.0,2754483,32.43,28.5,11.0,3.0,1.0
2017-08-30T12:00,97.0,3827737,31.73,28.93,9.0,3.0,1.0
2017-08-30T13:00,98.0,3719633,31.5,28.97,4.0,1.0,1.0
2017-08-30T14:00,100.0,3693447,30.6,29.57,5.0,1.0,1.0
2017-08-30T15:00,92.0,3848993,29.7,30.0,6.0,1.0,1.0
2017-08-30T16:00,88.0,4011563,28.0,31.0,6.0,1.0,1.0
2017-08-30T17:00,88.0,4246530,27.03,31.0,5.0,1.0,1.0
2017-08-30T18:00,83.0,3814657,25.8,32.0,8.0,1.0,1.0
2017-08-30T19:00,80.0,4140247,24.0,33.0,8.0,1.0,1.0
2017-08-30T20:00,77.0,3324997,23.43,33.0,9.0,1.0,1.0
2017-08-30T21:00,71.0,3048540,22.0,34.0,10.0,1.0,1.0
2017-08-30T22:00,61.0,2218647,21.0,34.0,10.0,1.0,1.0
2017-08-30T23:00,51.0,1104230,21.0,34.0,10.0,1.0,1.0
2017-08-31T00:00,57.0,1444517,20.87,34.13,11.0,1.0,1.0
2017-08-31T02:00,41.0,909130,20.2,34.8,10.0,1.0,1.0
2017-08-31T03:00,25.0,581240,20.0,35.0,10.0,1.0,1.0
2017-08-31T04:00,17.0,419217,19.0,39.17,11.0,1.0,1.0
2017-08-31T05:00,15.0,346620,18.9,51.97,17.0,1.0,1.0
2017-08-31T06:00,9.0,347527,19.0,53.6,21.0,1.0,1.0
2017-08-31T07:00,18.0,342043,19.77,52.0,24.0,3.0,1.0
2017-08-31T08:00,27.0,408993,18.27,54.83,25.0,5.0,2.0
2017-08-31T09:00,51.0,892180,25.03,45.8,19.0,3.0,2.0
2017-08-31T10:00,49.0,1584863,23.63,39.93,12.0,3.0,1.0
2017-08-31T11:00,38.0,1093230,21.13,48.37,9.0,2.0,2.0
2017-08-31T12:00,57.0,958503,22.83,46.1,14.0,1.0,1.0
2017-08-31T14:00,68.0,2566610,24.97,32.27,10.0,2.0,1.0
2017-08-31T15:00,67.0,2429243,26.3,31.47,7.0,1.0,1.0
2017-08-31T16:00,59.0,2569441,22.83,33.41,8.0,1.0,1.0
2017-08-31T17:00,47.0,2248717,19.73,46.77,9.0,1.0,1.0
2017-08-31T18:00,39.0,2117557,18.0,55.03,11.0,2.0,1.0
2017-08-31T19:00,32.0,1611277,17.13,66.87,12.0,1.0,1.0
2017-08-31T20:00,31.0,1061287,18.0,67.0,13.0,1.0,1.0
2017-08-31T21:00,28.0,1335763,17.0,67.63,17.0,1.0,1.0
2017-08-31T22:00,16.0,696017,16.2,70.33,14.0,1.0,1.0
2017-08-31T23:00,18.0,481260,16.73,70.67,11.0,1.0,1.0
